Street Address,City,State,ZIP Code,Price,Bedrooms,Bathrooms,Square Footage,Property Type,Image_Path,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_5,bedroom_6,bathroom_1,bathroom_2,bathroom_3,bathroom_4,bathroom_5,kitchen,living_room,dining,listing_type
2233 Willow Dr,San Jose,CA,95125,"475,200",2,1,1188,Apartment,property_images/apartment_images/apartment_444.jpg,house_detailed_images/bedroom/bed_15.jpg,house_detailed_images/bedroom/bed_89.jpg,,,,,house_detailed_images/bathroom/bath_293.jpg,,,,,house_detailed_images/kitchen/kitchen_231.jpg,house_detailed_images/livingroom/living_466.jpg,,For Sale
990 Elm St,San Jose,CA,95123,"2,800",3,1,1718,Single Family,property_images/single_family_images/single_family_431.jpg,house_detailed_images/bedroom/bed_19.jpg,house_detailed_images/bedroom/bed_66.jpg,house_detailed_images/bedroom/bed_41.jpg,,,,house_detailed_images/bathroom/bath_433.jpg,,,,,house_detailed_images/kitchen/kitchen_654.jpg,house_detailed_images/livingroom/living_144.jpg,house_detailed_images/dining/dining_116.jpg,Rent
8101 Elm St,San Jose,CA,95112,"2,800",1,1,943,Apartment,property_images/apartment_images/apartment_445.jpg,house_detailed_images/bedroom/bed_20.jpg,,,,,,house_detailed_images/bathroom/bath_85.jpg,,,,,house_detailed_images/kitchen/kitchen_741.jpg,house_detailed_images/livingroom/living_478.jpg,,Rent
4146 Main St,San Jose,CA,95129,"1,508,000",6,3,3770,Single Family,property_images/single_family_images/single_family_432.jpg,house_detailed_images/bedroom/bed_85.jpg,house_detailed_images/bedroom/bed_68.jpg,house_detailed_images/bedroom/bed_57.jpg,house_detailed_images/bedroom/bed_23.jpg,house_detailed_images/bedroom/bed_54.jpg,house_detailed_images/bedroom/bed_37.jpg,house_detailed_images/bathroom/bath_452.jpg,house_detailed_images/bathroom/bath_278.jpg,house_detailed_images/bathroom/bath_87.jpg,,,house_detailed_images/kitchen/kitchen_50.jpg,house_detailed_images/livingroom/living_389.jpg,house_detailed_images/dining/dining_190.jpg,For Sale
4539 Elm St,San Jose,CA,95112,"792,400",3,2,1981,Single Family,property_images/single_family_images/single_family_433.jpg,house_detailed_images/bedroom/bed_98.jpg,house_detailed_images/bedroom/bed_81.jpg,house_detailed_images/bedroom/bed_21.jpg,,,,house_detailed_images/bathroom/bath_271.jpg,house_detailed_images/bathroom/bath_437.jpg,,,,house_detailed_images/kitchen/kitchen_896.jpg,house_detailed_images/livingroom/living_254.jpg,house_detailed_images/dining/dining_133.jpg,For Sale
2489 Elm St,San Jose,CA,95112,"2,800",2,1,1306,Apartment,property_images/apartment_images/apartment_446.jpg,house_detailed_images/bedroom/bed_75.jpg,house_detailed_images/bedroom/bed_50.jpg,,,,,house_detailed_images/bathroom/bath_178.jpg,,,,,house_detailed_images/kitchen/kitchen_820.jpg,house_detailed_images/livingroom/living_265.jpg,,Rent
4583 Birch Ln,San Jose,CA,95129,"982,000",4,2,2455,Single Family,property_images/single_family_images/single_family_434.jpg,house_detailed_images/bedroom/bed_80.jpg,house_detailed_images/bedroom/bed_83.jpg,house_detailed_images/bedroom/bed_64.jpg,house_detailed_images/bedroom/bed_59.jpg,,,house_detailed_images/bathroom/bath_351.jpg,house_detailed_images/bathroom/bath_203.jpg,,,,house_detailed_images/kitchen/kitchen_878.jpg,house_detailed_images/livingroom/living_322.jpg,house_detailed_images/dining/dining_419.jpg,For Sale
6716 Birch Ln,San Jose,CA,95132,"772,800",3,1,1932,Single Family,property_images/single_family_images/single_family_435.jpg,house_detailed_images/bedroom/bed_26.jpg,house_detailed_images/bedroom/bed_65.jpg,house_detailed_images/bedroom/bed_32.jpg,,,,house_detailed_images/bathroom/bath_267.jpg,,,,,house_detailed_images/kitchen/kitchen_907.jpg,house_detailed_images/livingroom/living_330.jpg,house_detailed_images/dining/dining_60.jpg,For Sale
7928 Cedar Ave,San Jose,CA,95129,"2,973",3,1,1982,Single Family,property_images/single_family_images/single_family_436.jpg,house_detailed_images/bedroom/bed_30.jpg,house_detailed_images/bedroom/bed_25.jpg,house_detailed_images/bedroom/bed_79.jpg,,,,house_detailed_images/bathroom/bath_206.jpg,,,,,house_detailed_images/kitchen/kitchen_380.jpg,house_detailed_images/livingroom/living_131.jpg,house_detailed_images/dining/dining_187.jpg,Rent
4136 Park Ave,San Jose,CA,95129,"4,354",4,3,2903,Apartment,property_images/apartment_images/apartment_447.jpg,house_detailed_images/bedroom/bed_36.jpg,house_detailed_images/bedroom/bed_40.jpg,house_detailed_images/bedroom/bed_93.jpg,house_detailed_images/bedroom/bed_49.jpg,,,house_detailed_images/bathroom/bath_445.jpg,house_detailed_images/bathroom/bath_211.jpg,house_detailed_images/bathroom/bath_390.jpg,,,house_detailed_images/kitchen/kitchen_87.jpg,house_detailed_images/livingroom/living_65.jpg,,Rent
9750 Park Ave,San Jose,CA,95127,"923,200",3,2,2308,Single Family,property_images/single_family_images/single_family_437.jpg,house_detailed_images/bedroom/bed_13.jpg,house_detailed_images/bedroom/bed_82.jpg,house_detailed_images/bedroom/bed_29.jpg,,,,house_detailed_images/bathroom/bath_487.jpg,house_detailed_images/bathroom/bath_121.jpg,,,,house_detailed_images/kitchen/kitchen_306.jpg,house_detailed_images/livingroom/living_47.jpg,house_detailed_images/dining/dining_417.jpg,For Sale
6913 Oak St,San Jose,CA,95129,"4,833",5,3,3222,Single Family,property_images/single_family_images/single_family_438.jpg,house_detailed_images/bedroom/bed_51.jpg,house_detailed_images/bedroom/bed_43.jpg,house_detailed_images/bedroom/bed_22.jpg,house_detailed_images/bedroom/bed_46.jpg,house_detailed_images/bedroom/bed_8.jpg,,house_detailed_images/bathroom/bath_154.jpg,house_detailed_images/bathroom/bath_422.jpg,house_detailed_images/bathroom/bath_476.jpg,,,house_detailed_images/kitchen/kitchen_68.jpg,house_detailed_images/livingroom/living_46.jpg,house_detailed_images/dining/dining_217.jpg,Rent
5031 Oak St,San Jose,CA,95125,"617,600",3,1,1544,Single Family,property_images/single_family_images/single_family_439.jpg,house_detailed_images/bedroom/bed_39.jpg,house_detailed_images/bedroom/bed_63.jpg,house_detailed_images/bedroom/bed_97.jpg,,,,house_detailed_images/bathroom/bath_411.jpg,,,,,house_detailed_images/kitchen/kitchen_633.jpg,house_detailed_images/livingroom/living_60.jpg,house_detailed_images/dining/dining_106.jpg,For Sale
6406 Oak St,San Jose,CA,95125,"3,362",3,2,2241,Single Family,property_images/single_family_images/single_family_440.jpg,house_detailed_images/bedroom/bed_95.jpg,house_detailed_images/bedroom/bed_69.jpg,house_detailed_images/bedroom/bed_84.jpg,,,,house_detailed_images/bathroom/bath_346.jpg,house_detailed_images/bathroom/bath_57.jpg,,,,house_detailed_images/kitchen/kitchen_589.jpg,house_detailed_images/livingroom/living_280.jpg,house_detailed_images/dining/dining_101.jpg,Rent
4711 Maple Ave,San Jose,CA,95123,"338,800",1,1,847,Apartment,property_images/apartment_images/apartment_448.jpg,house_detailed_images/bedroom/bed_3.jpg,,,,,,house_detailed_images/bathroom/bath_379.jpg,,,,,house_detailed_images/kitchen/kitchen_582.jpg,house_detailed_images/livingroom/living_381.jpg,,For Sale
1043 Park Ave,San Jose,CA,95125,"3,532",4,2,2355,Apartment,property_images/apartment_images/apartment_449.jpg,house_detailed_images/bedroom/bed_61.jpg,house_detailed_images/bedroom/bed_71.jpg,house_detailed_images/bedroom/bed_12.jpg,house_detailed_images/bedroom/bed_55.jpg,,,house_detailed_images/bathroom/bath_413.jpg,house_detailed_images/bathroom/bath_202.jpg,,,,house_detailed_images/kitchen/kitchen_2.jpg,house_detailed_images/livingroom/living_210.jpg,,Rent
7337 Oak St,San Jose,CA,95125,"1,401,600",6,3,3504,Single Family,property_images/single_family_images/single_family_441.jpg,house_detailed_images/bedroom/bed_58.jpg,house_detailed_images/bedroom/bed_88.jpg,house_detailed_images/bedroom/bed_4.jpg,house_detailed_images/bedroom/bed_16.jpg,house_detailed_images/bedroom/bed_53.jpg,house_detailed_images/bedroom/bed_31.jpg,house_detailed_images/bathroom/bath_95.jpg,house_detailed_images/bathroom/bath_400.jpg,house_detailed_images/bathroom/bath_386.jpg,,,house_detailed_images/kitchen/kitchen_463.jpg,house_detailed_images/livingroom/living_206.jpg,house_detailed_images/dining/dining_183.jpg,For Sale
6028 Elm St,San Jose,CA,95128,"1,271,600",4,3,3179,Single Family,property_images/single_family_images/single_family_442.jpg,house_detailed_images/bedroom/bed_1.jpg,house_detailed_images/bedroom/bed_35.jpg,house_detailed_images/bedroom/bed_99.jpg,house_detailed_images/bedroom/bed_70.jpg,,,house_detailed_images/bathroom/bath_143.jpg,house_detailed_images/bathroom/bath_9.jpg,house_detailed_images/bathroom/bath_407.jpg,,,house_detailed_images/kitchen/kitchen_632.jpg,house_detailed_images/livingroom/living_494.jpg,house_detailed_images/dining/dining_360.jpg,For Sale
4554 Maple Ave,San Jose,CA,95128,"562,000",2,1,1405,Apartment,property_images/apartment_images/apartment_450.jpg,house_detailed_images/bedroom/bed_77.jpg,house_detailed_images/bedroom/bed_76.jpg,,,,,house_detailed_images/bathroom/bath_355.jpg,,,,,house_detailed_images/kitchen/kitchen_527.jpg,house_detailed_images/livingroom/living_485.jpg,,For Sale
2631 Birch Ln,San Jose,CA,95125,"784,000",3,2,1960,Single Family,property_images/single_family_images/single_family_443.jpg,house_detailed_images/bedroom/bed_24.jpg,house_detailed_images/bedroom/bed_60.jpg,house_detailed_images/bedroom/bed_48.jpg,,,,house_detailed_images/bathroom/bath_5.jpg,house_detailed_images/bathroom/bath_194.jpg,,,,house_detailed_images/kitchen/kitchen_658.jpg,house_detailed_images/livingroom/living_250.jpg,house_detailed_images/dining/dining_21.jpg,For Sale
2555 Cedar Ave,San Jose,CA,95126,"4,665",4,3,3110,Apartment,property_images/apartment_images/apartment_451.jpg,house_detailed_images/bedroom/bed_72.jpg,house_detailed_images/bedroom/bed_78.jpg,house_detailed_images/bedroom/bed_45.jpg,house_detailed_images/bedroom/bed_17.jpg,,,house_detailed_images/bathroom/bath_247.jpg,house_detailed_images/bathroom/bath_483.jpg,house_detailed_images/bathroom/bath_467.jpg,,,house_detailed_images/kitchen/kitchen_890.jpg,house_detailed_images/livingroom/living_470.jpg,,Rent
8095 Willow Dr,San Jose,CA,95128,"3,292",3,2,2195,Apartment,property_images/apartment_images/apartment_452.jpg,house_detailed_images/bedroom/bed_11.jpg,house_detailed_images/bedroom/bed_73.jpg,house_detailed_images/bedroom/bed_86.jpg,,,,house_detailed_images/bathroom/bath_213.jpg,house_detailed_images/bathroom/bath_430.jpg,,,,house_detailed_images/kitchen/kitchen_188.jpg,house_detailed_images/livingroom/living_438.jpg,,Rent
1693 Main St,San Jose,CA,95129,"5,068",5,3,3379,Single Family,property_images/single_family_images/single_family_444.jpg,house_detailed_images/bedroom/bed_14.jpg,house_detailed_images/bedroom/bed_6.jpg,house_detailed_images/bedroom/bed_96.jpg,house_detailed_images/bedroom/bed_38.jpg,house_detailed_images/bedroom/bed_34.jpg,,house_detailed_images/bathroom/bath_368.jpg,house_detailed_images/bathroom/bath_306.jpg,house_detailed_images/bathroom/bath_116.jpg,,,house_detailed_images/kitchen/kitchen_415.jpg,house_detailed_images/livingroom/living_31.jpg,house_detailed_images/dining/dining_460.jpg,Rent
4909 Cedar Ave,San Jose,CA,95129,"3,468",4,2,2312,Single Family,property_images/single_family_images/single_family_445.jpg,house_detailed_images/bedroom/bed_10.jpg,house_detailed_images/bedroom/bed_9.jpg,house_detailed_images/bedroom/bed_100.jpg,house_detailed_images/bedroom/bed_47.jpg,,,house_detailed_images/bathroom/bath_308.jpg,house_detailed_images/bathroom/bath_297.jpg,,,,house_detailed_images/kitchen/kitchen_201.jpg,house_detailed_images/livingroom/living_480.jpg,house_detailed_images/dining/dining_230.jpg,Rent
5545 Oak St,San Jose,CA,95129,"1,812,000",6,5,4530,Single Family,property_images/single_family_images/single_family_446.jpg,house_detailed_images/bedroom/bed_33.jpg,house_detailed_images/bedroom/bed_2.jpg,house_detailed_images/bedroom/bed_74.jpg,house_detailed_images/bedroom/bed_90.jpg,house_detailed_images/bedroom/bed_62.jpg,house_detailed_images/bedroom/bed_91.jpg,house_detailed_images/bathroom/bath_182.jpg,house_detailed_images/bathroom/bath_86.jpg,house_detailed_images/bathroom/bath_60.jpg,house_detailed_images/bathroom/bath_426.jpg,,house_detailed_images/kitchen/kitchen_327.jpg,house_detailed_images/livingroom/living_412.jpg,house_detailed_images/dining/dining_448.jpg,For Sale
9137 Sunset Blvd,San Jose,CA,95130,"5,187",5,3,3458,Single Family,property_images/single_family_images/single_family_447.jpg,house_detailed_images/bedroom/bed_28.jpg,house_detailed_images/bedroom/bed_42.jpg,house_detailed_images/bedroom/bed_7.jpg,house_detailed_images/bedroom/bed_56.jpg,house_detailed_images/bedroom/bed_44.jpg,,house_detailed_images/bathroom/bath_440.jpg,house_detailed_images/bathroom/bath_140.jpg,house_detailed_images/bathroom/bath_273.jpg,,,house_detailed_images/kitchen/kitchen_402.jpg,house_detailed_images/livingroom/living_220.jpg,house_detailed_images/dining/dining_48.jpg,Rent
7129 Park Ave,San Jose,CA,95127,"604,800",2,1,1512,Apartment,property_images/apartment_images/apartment_453.jpg,house_detailed_images/bedroom/bed_87.jpg,house_detailed_images/bedroom/bed_27.jpg,,,,,house_detailed_images/bathroom/bath_151.jpg,,,,,house_detailed_images/kitchen/kitchen_86.jpg,house_detailed_images/livingroom/living_118.jpg,,For Sale
6351 Sunset Blvd,San Jose,CA,95126,"506,000",2,1,1265,Apartment,property_images/apartment_images/apartment_454.jpg,house_detailed_images/bedroom/bed_94.jpg,house_detailed_images/bedroom/bed_67.jpg,,,,,house_detailed_images/bathroom/bath_360.jpg,,,,,house_detailed_images/kitchen/kitchen_551.jpg,house_detailed_images/livingroom/living_246.jpg,,For Sale
6810 Willow Dr,San Jose,CA,95127,"6,356",6,4,4237,Single Family,property_images/single_family_images/single_family_448.jpg,house_detailed_images/bedroom/bed_5.jpg,house_detailed_images/bedroom/bed_52.jpg,house_detailed_images/bedroom/bed_18.jpg,house_detailed_images/bedroom/bed_92.jpg,house_detailed_images/bedroom/bed_15.jpg,house_detailed_images/bedroom/bed_89.jpg,house_detailed_images/bathroom/bath_24.jpg,house_detailed_images/bathroom/bath_229.jpg,house_detailed_images/bathroom/bath_281.jpg,house_detailed_images/bathroom/bath_250.jpg,,house_detailed_images/kitchen/kitchen_16.jpg,house_detailed_images/livingroom/living_185.jpg,house_detailed_images/dining/dining_421.jpg,Rent
9878 Park Ave,San Jose,CA,95123,"1,089,600",4,2,2724,Apartment,property_images/apartment_images/apartment_455.jpg,house_detailed_images/bedroom/bed_19.jpg,house_detailed_images/bedroom/bed_66.jpg,house_detailed_images/bedroom/bed_41.jpg,house_detailed_images/bedroom/bed_20.jpg,,,house_detailed_images/bathroom/bath_261.jpg,house_detailed_images/bathroom/bath_66.jpg,,,,house_detailed_images/kitchen/kitchen_731.jpg,house_detailed_images/livingroom/living_218.jpg,,For Sale
4992 Main St,San Jose,CA,95132,"2,800",1,1,963,Apartment,property_images/apartment_images/apartment_456.jpg,house_detailed_images/bedroom/bed_85.jpg,,,,,,house_detailed_images/bathroom/bath_104.jpg,,,,,house_detailed_images/kitchen/kitchen_636.jpg,house_detailed_images/livingroom/living_319.jpg,,Rent
6783 Pine St,San Jose,CA,95127,"296,800",1,1,742,Apartment,property_images/apartment_images/apartment_457.jpg,house_detailed_images/bedroom/bed_68.jpg,,,,,,house_detailed_images/bathroom/bath_204.jpg,,,,,house_detailed_images/kitchen/kitchen_88.jpg,house_detailed_images/livingroom/living_441.jpg,,For Sale
7839 Elm St,San Jose,CA,95131,"2,800",2,1,1533,Apartment,property_images/apartment_images/apartment_458.jpg,house_detailed_images/bedroom/bed_57.jpg,house_detailed_images/bedroom/bed_23.jpg,,,,,house_detailed_images/bathroom/bath_49.jpg,,,,,house_detailed_images/kitchen/kitchen_854.jpg,house_detailed_images/livingroom/living_457.jpg,,Rent
6627 Sunset Blvd,San Jose,CA,95130,"435,200",1,1,1088,Apartment,property_images/apartment_images/apartment_459.jpg,house_detailed_images/bedroom/bed_54.jpg,,,,,,house_detailed_images/bathroom/bath_340.jpg,,,,,house_detailed_images/kitchen/kitchen_905.jpg,house_detailed_images/livingroom/living_410.jpg,,For Sale
8720 Main St,San Jose,CA,95129,"952,800",4,2,2382,Apartment,property_images/apartment_images/apartment_460.jpg,house_detailed_images/bedroom/bed_37.jpg,house_detailed_images/bedroom/bed_98.jpg,house_detailed_images/bedroom/bed_81.jpg,house_detailed_images/bedroom/bed_21.jpg,,,house_detailed_images/bathroom/bath_323.jpg,house_detailed_images/bathroom/bath_307.jpg,,,,house_detailed_images/kitchen/kitchen_286.jpg,house_detailed_images/livingroom/living_25.jpg,,For Sale
231 Pine St,San Jose,CA,95132,"776,000",3,1,1940,Apartment,property_images/apartment_images/apartment_461.jpg,house_detailed_images/bedroom/bed_75.jpg,house_detailed_images/bedroom/bed_50.jpg,house_detailed_images/bedroom/bed_80.jpg,,,,house_detailed_images/bathroom/bath_417.jpg,,,,,house_detailed_images/kitchen/kitchen_631.jpg,house_detailed_images/livingroom/living_9.jpg,,For Sale
6132 Willow Dr,San Jose,CA,95112,"447,200",2,1,1118,Apartment,property_images/apartment_images/apartment_462.jpg,house_detailed_images/bedroom/bed_83.jpg,house_detailed_images/bedroom/bed_64.jpg,,,,,house_detailed_images/bathroom/bath_425.jpg,,,,,house_detailed_images/kitchen/kitchen_985.jpg,house_detailed_images/livingroom/living_439.jpg,,For Sale
6734 Maple Ave,San Jose,CA,95126,"4,204",4,3,2803,Single Family,property_images/single_family_images/single_family_449.jpg,house_detailed_images/bedroom/bed_59.jpg,house_detailed_images/bedroom/bed_26.jpg,house_detailed_images/bedroom/bed_65.jpg,house_detailed_images/bedroom/bed_32.jpg,,,house_detailed_images/bathroom/bath_35.jpg,house_detailed_images/bathroom/bath_88.jpg,house_detailed_images/bathroom/bath_14.jpg,,,house_detailed_images/kitchen/kitchen_256.jpg,house_detailed_images/livingroom/living_111.jpg,house_detailed_images/dining/dining_240.jpg,Rent
8247 Elm St,San Jose,CA,95129,"468,800",1,1,1172,Apartment,property_images/apartment_images/apartment_463.jpg,house_detailed_images/bedroom/bed_30.jpg,,,,,,house_detailed_images/bathroom/bath_349.jpg,,,,,house_detailed_images/kitchen/kitchen_850.jpg,house_detailed_images/livingroom/living_203.jpg,,For Sale
9307 Oak St,San Jose,CA,95129,"3,578",4,1,2385,Apartment,property_images/apartment_images/apartment_464.jpg,house_detailed_images/bedroom/bed_25.jpg,house_detailed_images/bedroom/bed_79.jpg,house_detailed_images/bedroom/bed_36.jpg,house_detailed_images/bedroom/bed_40.jpg,,,house_detailed_images/bathroom/bath_73.jpg,,,,,house_detailed_images/kitchen/kitchen_961.jpg,house_detailed_images/livingroom/living_57.jpg,,Rent
